left_EAR,right_EAR,avg_EAR,EAR_diff,MAR,mouth_open_ratio,eye_area_ratio,head_tilt,face_AR,label
0.5752770755585841,0.48950711209414044,0.5323920938263622,0.08576996346444365,0.38717284468244423,0.0011317477428283013,0.04463459746410969,0.18757457765564656,0.42684175825577875,0
0.5835071394496653,0.4936950455130584,0.5386010924813618,0.08981209393660688,0.38649298665700527,0.0009841625423200912,0.0452662720312883,0.1863495998139802,0.42685911593065773,0
0.5773209723430316,0.4845618138380875,0.5309413930905595,0.0927591585049441,0.38501740017448594,0.0007799679706376177,0.04460101233631851,0.18216078471970326,0.42700859241453337,0
0.5724827523695803,0.49682683781183307,0.5346547950907067,0.07565591455774728,0.3848177764080601,0.00035130790421930016,0.045070977038886115,0.17695262571186807,0.42634253581664344,0
0.5708911211862963,0.49440790391681155,0.5326495125515539,0.0764832172694847,0.38397703682161227,0.00033947607634127435,0.04514684590393738,0.1704654106708319,0.4273775216525101,0
0.5945491847682269,0.4951943129977634,0.5448717488829952,0.09935487177046354,0.38288445029385465,0.0003467231579911964,0.04595087321095723,0.16270754706840676,0.42684844994376897,0
0.5966870136667537,0.4800774670031159,0.5383822403349348,0.11660954666363782,0.38315908520731634,0.0003450884638556002,0.04526943366488456,0.16408608591828597,0.42675148956554537,0
0.5932633320066096,0.48069087209273104,0.5369771020496703,0.1125724599138786,0.38310266538394494,0.00017028177552636434,0.04488486618144086,0.16027279267218977,0.4264160864662442,0
0.577256733107038,0.4849751340487993,0.5311159335779186,0.09228159905823868,0.38279066472211665,0.0004080273886192442,0.043977521320314024,0.15963742564659286,0.4269915056686891,0
0.540116802227635,0.48040143503329846,0.5102591186304668,0.059715367194336566,0.38321127851457865,0.0007177626177852221,0.04257340381050858,0.15592538569073425,0.42829517654190596,0
0.5572649661435137,0.4915001449060145,0.5243825555247641,0.06576482123749922,0.38321272367535747,0.0008905149606459383,0.043542800616990784,0.15580890030778105,0.4263580913447987,0
0.5863071362510384,0.4965758016187552,0.5414414689348968,0.08973133463228317,0.3836672299033762,0.0007336430791629917,0.045732356623301405,0.13667990282593304,0.4272955450740313,0
0.5454638933859429,0.48825936590711405,0.5168616296465285,0.05720452747882887,0.38367024096123725,0.001014219573357902,0.04381830792189081,0.12933363332762235,0.4268907650971015,0
0.5669939056616231,0.4679890761141242,0.5174914908878736,0.0990048295474989,0.38237992027828926,0.000957169299513109,0.043669526266107754,0.12928529082614476,0.4272046920009614,0
0.554703905242302,0.4862077872056911,0.5204558462239965,0.06849611803661088,0.3818588267485269,0.00044024835000097337,0.044589559942361114,0.12172006556461666,0.42765568011665406,0
0.5658598218566866,0.4833993447576716,0.5246295833071791,0.082460477099015,0.38329556350808847,0.0003178669737599955,0.04500127129468869,0.11481614367078075,0.42793337159222467,0
0.5639790993953536,0.49990346081907294,0.5319412801072133,0.06407563857628068,0.3829135397077534,0.00042633045561458316,0.045369345765589715,0.10797408051408967,0.4280751937627997,0
